56300 202619
70360 4134
56300 202619
60520 3462
60520 3462
47360 9299
47360 9299
57300 9829
57790 28573
57790 28573
79730 45899
57790 28573
55080 9121
55080 9121
55080 9121
36820 11992
10340 6389
72890 27866
10340 6389
72540 45899
700 12876
80530 9808
80530 9808
80530 9808
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
57720 4775
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
4010 6128
34990 9121
34990 9121
75160 4134
28390 9121
28390 9121
28390 9121
16310 4766
9580 45899
19060 18403
77950 4837
77950 4837
49690 3243
64840 4134
8720 4837
8720 4837
8720 4837
18920 3462
18920 3462
6840 9829
18920 3462
59600 4766
2800 49100
670 9121
34570 9943
34570 9943
34570 9943
34070 18881
58260 4134
34070 18881
34070 18881
19610 4134
19610 4134
19610 4134
19610 4134
80210 29073
8580 6939
23610 6830
79360 23584
79360 23584
6730 6400
79360 23584
14300 36375
39620 36375
36910 18403
7490 27699
27080 11664
27080 11664
50 3462
16340 12321
16340 12321
41930 9829
16340 12321
67000 8926
72620 28573
35580 18881
35580 18881
35580 18881
27620 8167
3500 21003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
11490 6939
13640 9829
30390 2516
48160 18403
53670 6828
37730 10620
51610 24560
12200 5617
33890 45903
63920 18881
68690 18881
44930 45899
840 4134
68690 18881
68690 18881
52340 8167
78060 17974
65970 27866
65970 27866
65970 27866
34840 18881
38080 34984
24400 18403
34550 262440
34650 45899
25300 17974
25300 17974
25300 17974
44250 18403
30500 36937
38140 9829
5540 4134
4290 18403
39340 18106
39340 18106
39340 18106
39340 18106
17600 4837
7290 31638
2220 4847
31010 48159
75120 6939
21690 24560
20830 21003
75350 63949
3210 8376
2890 9829
48520 41440
55740 4837
55740 4837
55740 4837
50430 8151
21860 9829
68520 45899
65730 7738
41320 11830
41320 11830
50200 17488
50200 17488
50200 17488
49890 45899
6350 559
29700 24560
44980 9121
48930 13124
6300 29073
16900 45595
5690 28615
16900 45595
16900 45595
7520 2119
4580 13285
37670 20115
37670 20115
50030 9121
50030 9121
50030 9121
52930 3462
52930 3462
52930 3462
32880 17917
32880 17917
18660 45595
26440 28573
11320 18403
32090 9299
32090 9299
32090 9299
1410 45899
3450 12321
3450 12321
3450 12321
24640 9121
24640 9121
46500 3462
46500 3462
46500 3462
39430 59170
41220 24086
41220 24086
41220 24086
61030 18403
9950 17222
26090 5617
59000 4808
4000 6848
4000 6848
54290 45899
45810 4837
37460 4766
70670 9121
70670 9121
70670 9121
36920 45899
12620 7922
12620 7922
12620 7922
40840 25513
57490 18403
50170 9121
50170 9121
17290 24560
38320 6939
62210 5639
6850 28573
22130 9299
11860 12301
11860 12301
11860 12301
31660 4837
51120 9121
37960 17552
37960 17552
37960 17552
69090 3462
31200 24560
31200 24560
31200 24560
60190 24835
20380 18881
70770 4766
70770 4766
70770 4766
60700 27699
36010 23650
2170 4837
38380 21246
75950 17974
75950 17974
75950 17974
35930 6400
23990 34984
23990 34984
23990 34984
51820 45899
8260 18403
57100 41440
8150 3462
8150 3462
8150 3462
54590 45899
11570 41440
39270 15500
21640 4766
39710 28634
39710 28634
39710 28634
37130 45899
47640 3786
47640 3786
47640 3786
79580 7552
43460 26599
53560 17974
57340 8737
71290 16735
78960 4538
56780 23650
8490 45899
36350 4837
56780 23650
50890 4837
56360 41440
70830 7642
9030 680
11680 28871
34410 4134
7740 22047
36010 23650
58770 5639
28640 10439
17510 8752
13890 18403
14930 6057
3940 701
3940 701
34470 6939
13300 8167
34860 41440
12740 12271
12740 12271
12740 12271
47210 4134
19720 17552
53450 4760
53450 4760
53450 4760
19710 13489
41050 17488
41050 17488
62010 8926
62010 8926
43260 23184
2160 9829
50310 45899
70940 6939
27880 3816
67260 11404
33370 43715
220 2516
45500 6939
7990 9829
75710 45903
76430 27699
72690 18403
6000 45899
46430 24444
46430 24444
46430 24444
68050 30962
68050 30962
68050 30962
68050 30962
68050 30962
68050 30962
78960 4538
26550 4837
26550 4837
26550 4837
40390 17974
76840 4808
53720 36423
40600 9299
40600 9299
40600 9299
18110 52561
39730 45899
63260 8997
63260 8997
63260 8997
43320 4134
56740 45899
79390 45899
63840 7552
63840 7552
63840 7552
36020 5617
64490 9829
64490 9829
22740 10620
6180 8708
17240 198540
43800 262278
43800 262278
43800 262278
52830 24651
52830 24651
52830 24651
55280 20115
12160 17883
12480 9829
4920 12876
4920 12876
44050 48159
48000 15003
57960 9121
58240 14080
72200 5617
72200 5617
34160 3462
12790 37457
12790 37457
32260 6939
18300 17974
18300 17974
76620 4837
18300 17974
48880 28573
45490 37054
45490 37054
58990 24863
55600 28355
55600 28355
55600 28355
4320 6400
61020 45899
54990 4134
14310 44800
14310 44800
15100 6849
15100 6849
66930 4766
18020 24863
41140 9829
36620 18881
36620 18881
36620 18881
56780 23650
22590 6939
1370 9394
76010 8048
76010 8048
76010 8048
39500 42926
39910 6147
39910 6147
64760 50613
24840 12880
70970 4134
73220 4766
56780 23650
49410 45595
60910 28573
61290 17974
61290 17974
61290 17974
21470 4837
21470 4837
21470 4837
7820 45595
68000 6400
640 45899
34750 24560
34750 24560
34750 24560
22820 8997
2480 6939
22180 51852
12280 8771
23590 18209
23590 18209
23590 18209
36000 18403
27930 24560
27930 24560
8200 27699
74800 4847
47980 8167
47280 45899
36010 23650
51010 4766
39400 2118
1220 8374
1220 8374
8530 45595
4410 28573
59000 4808
4230 4134
79740 44347
79740 44347
79740 44347
15610 36375
70270 36375
38700 18881
38700 18881
67260 11404
61200 45331
68680 34984
4800 4837
4800 4837
4800 4837
58230 4837
58230 4837
58230 4837
57880 20115
57880 20115
7630 18881
7630 18881
26680 9829
44210 27699
44210 27699
59330 4766
61040 4766
59330 4766
59330 4766
53610 11888
2630 11888
53610 11888
2630 11888
6220 9318
55970 24444
12510 4134
15080 45899
3290 22927
51590 8997
73730 7018
68890 3816
68890 3816
73730 7018
4360 32475
17470 7552
24610 9829
5990 6849
16430 45595
16430 45595
73320 264983
14400 45899
54260 17552
54260 17552
51560 4766
13690 4134
780 4134
43930 7552
43930 7552
72100 17974
72100 17974
72100 17974
8470 4134
29800 17974
29800 17974
29800 17974
67530 6886
48290 4837
67530 6886
67530 6886
48290 4837
67530 6886
48290 4837
51930 4837
31870 7018
22180 51852
9770 4766
9770 4766
9770 4766
46260 7552
46260 7552
46260 7552
13020 10036
29130 4134
18500 8997
43050 9299
60560 8551
78950 28573
33290 27921
73820 22927
48890 8400
5020 22927
78580 4766
78580 4766
78580 4766
66500 28573
66500 28573
40910 6848
40910 6848
40910 6848
51390 12876
30580 38839
61670 43715
61670 43715
19470 8997
68490 4837
68490 4837
32780 3215
7050 12322
62320 5617
36010 23650
20560 18881
61670 43715
61670 43715
25800 4766
12920 13188
45590 4766
45590 4766
38270 9318
38270 9318
38270 9318
38270 9318
38270 9318
38270 9318
78440 3462
78440 3462
78440 3462
5380 4837
5380 4837
5380 4837
4360 32475
37170 28573
10490 63949
41820 9121
49480 7018
49480 7018
49480 7018
24010 23724
17220 9318
950 46652
23600 4808
71880 3462
79680 19182
40440 7303
10360 6939
52480 4134
56780 23650
60470 5639
68840 18881
68840 18881
76530 17974
76530 17974
76530 17974
33640 4134
5740 4134
27890 11139
44370 32475
79290 6400
14780 7552
14780 7552
14780 7552
58820 12322
49200 28573
66150 22927
28810 4847
3100 12695
3160 4134
3160 4134
3160 4134
70090 9299
70090 9299
73810 4134
28810 4847
33210 18881
33210 18881
34920 3462
80540 8847
65410 9829
1930 45015
23830 9829
50070 55424
7030 3462
7030 3462
58440 35592
58440 35592
51000 45899
51000 45899
51000 45899
21570 24560
34640 4134
13040 9808
13040 9808
13040 9808
29830 36375
15250 36375
80950 4766
80950 4766
80950 4766
5480 24560
27680 9121
27680 9121
27680 9121
65040 9121
65040 9121
65040 9121
35130 11830
35130 11830
51390 12876
64650 45899
31760 3215
49010 3462
49010 3462
49010 3462
19390 55424
71180 4134
58210 8386
58210 8386
58210 8386
78970 4837
450 9808
450 9808
71440 9829
450 9808
74830 45899
71080 9808
71080 9808
71080 9808
62270 28840
28810 4847
8340 18881
8340 18881
8340 18881
8340 18881
8340 18881
8340 18881
40350 56041
67960 12271
67960 12271
67960 12271
6940 701
6940 701
5770 4134
10010 7738
36010 23650
20870 35141
20870 35141
20870 35141
8140 2516
30180 45899
24250 47156
56780 23650
47090 8585
43320 4134
43320 4134
21510 21017
21510 21017
72250 18403
32370 45899
63230 38673
63230 38673
74870 45595
74870 45595
80850 4766
62570 45595
44850 14259
44850 14259
26050 3462
57370 28573
57370 28573
57370 28573
50420 4766
14580 28573
48320 4837
65300 45899
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
48000 15003
880 4780
72320 26725
62780 5639
62780 5639
62610 45899
13480 10620
37270 18229
37270 18229
37270 18229
55290 9299
38940 17974
38940 17974
38940 17974
20470 6057
44740 24560
36010 23650
12690 22047
25780 209
25780 209
25780 209
19100 45899
53130 4766
53130 4766
53130 4766
53130 4766
53130 4766
74300 14080
44860 4134
44860 4134
44860 4134
77210 13285
3070 9808
3070 9808
60720 54980
3070 9808
7900 4766
33030 4134
10220 25620
10220 25620
73910 9381
73910 9381
73910 9381
36190 4837
36190 4837
36190 4837
55180 4766
16290 6057
49270 7303
49270 7303
49270 7303
49270 7303
49270 7303
49270 7303
77040 8167
25000 6400
49950 9121
49950 9121
35890 9829
69890 8167
1050 4134
66960 9394
8650 17974
8650 17974
8650 17974
46860 6849
350 56040
4360 32475
44750 7552
61940 45595
61940 45595
43280 11979
43280 11979
50990 6848
50990 6848
67890 4134
30920 45899
66840 6848
66840 6848
66840 6848
35900 3462
35900 3462
58920 10439
17240 198540
10900 4766
27110 6147
58920 10439
13360 18403
17420 9116
17420 9116
80770 3816
80770 3816
80770 3816
44510 17974
44510 17974
31690 17809
31690 17809
31690 17809
40090 4766
40090 4766
40090 4766
25740 24955
67030 17974
67030 17974
67030 17974
20260 262883
42270 36375
70790 36375
37050 203624
25420 56046
2090 7922
2090 7922
14020 9829
31020 17974
60690 4766
48640 24309
59960 18403
17970 4837
49350 4134
56870 28573
56870 28573
48730 8151
48730 8151
48730 8151
40680 8167
19810 22927
33230 18881
8200 27699
76470 8167
33740 45899
4360 32475
74740 59623
74740 59623
74740 59623
62690 12322
59630 7303
59630 7303
77730 12542
16170 7552
720 4766
720 4766
720 4766
37190 45899
64580 6939
41150 6147
41150 6147
29060 4134
29060 4134
29060 4134
48000 15003
29520 18403
18650 59587
18650 59587
1010 17974
18780 132085
8940 6848
8940 6848
8940 6848
37050 203624
71430 8369
36010 23650
28330 10164
48460 4773
53980 11979
53980 11979
36010 23650
69980 4837
68310 26599
40340 265128
40340 265128
40340 265128
37050 203624
6110 45899
32690 13489
43850 12880
7130 24560
68720 4134
68720 4134
68720 4134
78260 4134
78260 4134
78260 4134
33690 9318
33690 9318
33690 9318
73680 45899
28440 24560
72440 22927
13680 28573
52140 9829
72530 9829
48000 15003
2980 63949
48630 45899
63820 4134
77010 8400
7480 45899
7480 45899
9930 9811
15220 45899
25860 7018
60660 9829
67680 17608
67680 17608
8290 4766
8290 4766
8290 4766
63710 4134
500 17974
77940 9770
77940 9770
77940 9770
71710 45899
56020 17974
56020 17974
56020 17974
59860 6128
59860 6128
59860 6128
65470 4837
65470 4837
65470 4837
32080 9121
57700 32748
9170 8342
51030 3462
51030 3462
71510 63737
71510 63737
35960 9394
25190 7552
73860 5089
21910 45595
21910 45595
21910 45595
3610 52495
57210 12880
58850 6939
57700 32748
9850 4812
57620 63949
23500 9829
51240 22927
19050 134341
17100 34168
48000 15003
40310 9845
19590 9829
57700 32748
76030 45899
65740 9829
12960 60777
42560 18881
55450 8369
71760 4766
76790 48933
700 12876
59710 7545
69210 9318
1530 18881
53440 7552
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
10590 2516
24590 6939
14720 7552
24590 6939
50140 55424
80370 17974
80370 17974
650 45899
16470 4134
55980 9116
55980 9116
55980 9116
55980 9116
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
43320 4134
10490 63949
73870 9121
73870 9121
73870 9121
11700 28573
11700 28573
11700 28573
66270 47524
40300 24560
40300 24560
40300 24560
8620 8167
48840 10620
20510 7922
20510 7922
44370 32475
17820 6910
2000 3462
2000 3462
2000 3462
9090 9829
79670 8167
59930 9299
59930 9299
59930 9299
49060 10036
9420 4766
9420 4766
9420 4766
69430 4837
5220 9121
5220 9121
23920 28142
23920 28142
20280 18403
12100 23724
12100 23724
12100 23724
44360 45899
80880 6939
80400 38365
26500 63949
80000 5639
80000 5639
52240 11664
37050 203624
73830 9299
73830 9299
15090 4812
12000 9299
12000 9299
12000 9299
31840 17488
43130 11698
43130 11698
74250 2516
39800 4638
80110 36375
42270 36375
75740 18403
16260 9121
22780 4134
22780 4134
22780 4134
59490 6400
21450 6400
51420 28573
72060 9829
64470 3816
79240 24086
39080 9946
34780 26599
43950 4134
43950 4134
43950 4134
52750 45899
36010 23650
62260 4134
53390 51074
74150 8167
34330 4837
79660 9829
79660 9829
51620 4766
19040 4134
37560 9318
37560 9318
37560 9318
37560 9318
76790 48933
1200 42961
1200 42961
1200 42961
6300 29073
59750 21365
59750 21365
59750 21365
80090 9116
34940 12978
38750 24940
34540 10439
63930 4766
27480 4134
61880 18747
36340 45899
36340 45899
36340 45899
68090 24560
75040 13285
47770 17638
14250 11081
60440 24560
16360 33796
66010 6400
47300 47331
47770 17638
52860 4134
12080 9050
67340 18207
600 9121
600 9121
77980 45543
32230 3352
58420 4837
58420 4837
58420 4837
6170 9829
6170 9829
6170 9829
78960 4538
58390 6805
6680 9050
6680 9050
6680 9050
49370 11830
27220 28573
47160 265308
48000 15003
1210 4837
1210 4837
1210 4837
42760 24086
2570 4837
2570 4837
2570 4837
79600 12880
38750 24940
67730 61036
36200 28573
28510 4837
58920 10439
28510 4837
28510 4837
6410 7922
6410 7922
12750 13977
12750 13977
40280 24560
11120 17813
42430 6939
34740 9829
22510 7303
16220 7552
15440 39289
43960 9829
31930 18403
16830 4837
48000 15003
23220 18403
67090 18403
76900 9829
37050 203624
32350 8866
32350 8866
17240 198540
77190 3352
44350 1221
15600 9829
35490 17974
35490 17974
35490 17974
17850 28048
9240 4134
8380 12735
700 12876
58000 6939
75230 22927
45880 26599
70980 9808
66690 4134
66690 4134
66690 4134
66690 4134
28040 4837
10790 22927
10790 22927
10790 22927
78040 4766
34230 31094
67240 17974
67240 17974
67240 17974
4310 45899
28800 4134
36250 1267
35830 5588
9920 17883
2480 6939
58590 7552
37050 203624
72070 45543
33690 9318
33690 9318
33690 9318
22650 9829
5390 4134
38410 4837
38410 4837
38410 4837
58060 9121
17240 198540
13650 6939
50830 8048
55490 9121
78770 4837
37220 17552
78670 7922
78670 7922
78670 7922
4070 4134
4070 4134
4070 4134
4070 4134
4070 4134
4070 4134
12990 8452
12990 8452
12990 8452
17550 24560
39850 4134
52120 45899
30830 7552
50230 9808
13730 27932
65750 10199
13810 45899
58930 4766
75720 4766
60760 7018
60760 7018
34050 47526
34050 47526
34050 47526
10090 36375
29830 36375
5860 22927
23580 45899
65690 41440
23190 10481
32870 24560
8220 36937
5000 7545
11060 9808
31410 9829
48050 7642
60790 9808
60790 9808
60790 9808
47310 4134
49840 4837
74730 3215
74730 3215
74730 3215
44330 9829
19210 45899
20980 23724
20980 23724
20980 23724
19120 36375
52770 36375
68500 17974
28640 10439
71960 7552
24910 4766
24910 4766
24910 4766
3900 7552
8730 22927
39720 29073
74490 9829
58100 8048
4360 32475
35610 9318
19730 9829
21330 15774
78460 9808
78460 9808
78460 9808
57620 63949
57700 32748
32210 32475
50000 8151
50000 8151
50000 8151
32590 7552
64430 6400
23670 4134
70940 6939
50740 9829
67100 12880
23720 55862
67100 12880
26190 24560
7940 3462
21660 12880
49930 4766
58570 9121
6630 7922
6630 7922
6630 7922
64730 8708
35010 7552
40020 45899
34340 8048
19090 4766
19090 4766
19090 4766
57120 4812
57120 4812
58390 6805
57120 4812
12170 7922
12170 7922
54700 9198
54700 9198
59320 5438
44130 209
44130 209
29520 18403
69880 42560
43350 3215
28770 17974
28770 17974
28770 17974
28270 20001
28270 20001
28270 20001
55000 45899
9180 28573
57660 24560
67220 4766
64300 45595
64300 45595
64300 45595
64300 45595
64300 45595
79720 17974
79720 17974
16530 4837
16530 4837
16530 4837
25910 53006
6350 559
80430 36375
48480 36375
79000 4134
77750 39501
77750 39501
77750 39501
56970 29073
35980 203624
57460 8167
46620 2516
8520 4837
8520 4837
8520 4837
71600 4134
48020 9829
48020 9829
48020 9829
73500 3301
73500 3301
73500 3301
54030 9829
3150 8167
25060 38120
25060 38120
25060 38120
25060 38120
40520 9394
15690 46562
57620 63949
56860 5483
58940 9808
36820 11992
38360 8151
38360 8151
1830 29073
75880 7552
56970 29073
37100 27984
50320 24086
55300 28573
10690 4766
55960 17974
55960 17974
55960 17974
34540 10439
17580 49565
900 9829
58440 35592
75470 17974
75470 17974
75470 17974
67110 6849
49250 4134
41000 37054
57700 32748
32710 9924
32710 9924
32710 9924
39100 6939
66570 10292
50260 45899
19960 28573
57700 32748
67780 17813
67280 39102
10330 8167
59970 9829
68780 3816
33650 4134
23690 8167
41180 4766
41180 4766
15460 6848
15460 6848
69540 9829
17460 9829
17460 9829
17460 9829
57410 7552
40970 27699
1830 29073
1690 9121
12010 10439
9680 11081
4040 9808
4040 9808
4040 9808
44000 27699
50780 786
3590 263596
50780 786
24230 48031
53280 6400
57080 8400
57080 8400
39360 56041
16030 17974
16030 17974
16030 17974
36820 11992
48480 36375
38500 36375
79110 18881
79110 18881
55870 6849
2980 63949
7170 4134
55640 4766
80890 33934
45180 4837
59800 6939
24380 17974
24380 17974
24380 17974
37400 3462
37400 3462
37400 3462
43210 4134
54640 45899
34510 10175
64090 17813
4360 32475
63980 10439
28720 6400
15240 17974
15240 17974
38890 7738
42630 4134
36400 8926
25900 34984
25900 34984
25900 34984
19380 18101
8140 2516
14920 4766
14920 4766
14920 4766
9010 9829
45470 12322
53840 6503
31610 8167
53840 6503
31610 8167
53840 6503
6300 29073
53770 8708
36650 24961
36650 24961
67260 11404
1660 28573
67740 18403
51780 8926
24720 28573
69110 8369
69110 8369
69110 8369
33700 24560
260 6128
12400 45899
41430 27699
55100 29073
3100 12695
14100 12880
36500 6828
57700 32748
65220 21826
34210 47524
26210 28573
75840 4134
12010 10439
35860 577
35860 577
18320 12874
18320 12874
23000 36937
18320 12874
8960 36375
29730 36375
66520 14061
18790 3269
17370 4662
17370 4662
17370 4662
41600 34984
59280 31549
68650 8400
24980 17813
43190 9829
69970 10620
78850 41440
23400 9318
23400 9318
23400 9318
3520 17974
3520 17974
3520 17974
61810 45899
67650 9116
20590 13124
16650 6939
26930 63949
10950 18403
74200 47796
74200 47796
74200 47796
58510 57131
65630 6412
33750 8167
33330 17552
59310 8386
44780 4766
31060 38457
72260 4134
63170 4837
63170 4837
7400 28573
59620 4766
15170 7552
73640 8551
8840 45899
12550 4837
12550 4837
12550 4837
76080 19711
76080 19711
5910 63949
59730 9829
35090 28038
35090 28038
65330 8151
70110 18403
69610 6332
69610 6332
56670 17813
77960 6830
12810 9829
64200 12709
21210 4837
21210 4837
21210 4837
73560 4134
20880 9829
60890 8997
60890 8997
1140 36375
29860 36375
80610 4837
80610 4837
80610 4837
27470 10094
60280 9121
61080 7418
20140 22927
38450 262877
54710 701
54710 701
26510 29073
72160 4134
72160 4134
72160 4134
13260 27699
13260 27699
13260 27699
11790 45543
50270 24560
57020 7552
24020 9829
62460 3462
870 12880
58360 21219
79790 4847
49630 4134
74370 3462
26930 63949
1930 45015
35850 45595
7080 9299
10370 45899
7080 9299
7080 9299
60 8997
69320 55577
55530 7418
38040 3462
44370 32475
65780 38026
46590 17858
46590 17858
46590 17858
36420 9829
6360 3269
19680 4788
29580 9829
29580 9829
36660 9829
38510 18881
38510 18881
38510 18881
58860 54203
37830 34984
54520 61440
38030 4837
38030 4837
38030 4837
61760 4788
61760 4788
41650 4134
52260 9829
9930 9811
64120 8167
42320 6939
50210 36375
19120 36375
52070 6400
36950 9329
17710 6057
17710 6057
17710 6057
17710 6057
17710 6057
17710 6057
63120 4134
63120 4134
63120 4134
11960 45899
64800 28573
77340 27699
80150 27699
44100 8151
65340 6849
3230 198185
73980 16191
73980 16191
73980 16191
37690 132085
24050 18403
51580 21479
14040 8997
29760 4134
29760 4134
20300 4134
35870 24560
39040 5639
39040 5639
35610 9318
56040 9121
15000 6400
43750 45543
48180 45899
51450 9829
67260 11404
7100 4837
45080 13489
5580 8402
40740 7552
46770 9121
32540 18403
79920 6057
5240 24560
61520 41440
10420 9829
30940 9829
20440 6400
6190 4837
6190 4837
6190 4837
26140 6400
42130 9829
25790 264558
25790 264558
71070 3462
71070 3462
25790 264558
71070 3462
71070 3462
20940 10620
20940 10620
20940 10620
46690 12880
80600 45899
54690 12880
70560 16433
70560 16433
15050 12880
49360 199096
49360 199096
49360 199096
48990 9829
17570 5617
53010 39339
79650 4766
29250 6400
18220 6147
70930 262561
14190 9050
7700 45899
32990 9829
6300 29073
58960 50542
51470 22047
59780 63949
42800 9121
4680 61440
10210 4134
74650 45899
62070 8167
49660 45899
62350 9318
25220 4134
31360 26599
12730 7922
41110 8167
22460 9808
66160 4766
66160 4766
13550 9829
13550 9829
13550 9829
15140 10481
7730 44581
61050 9829
19790 58965
19790 58965
23200 45899
30270 25405
4920 12876
14850 18403
74070 18881
55090 3215
55090 3215
55090 3215
63060 24444
63060 24444
63060 24444
37890 4766
31580 51018
31580 51018
31580 51018
58700 45595
75560 4837
5250 30722
36460 4134
57680 45899
47830 18881
47830 18881
47830 18881
40660 18403
25610 3462
38900 4837
38900 4837
38900 4837
68990 7552
55460 7738
73020 27699
8440 18403
9860 9121
9860 9121
33530 4766
51190 34533
51190 34533
51190 34533
51190 34533
46010 7738
46010 7738
30620 45899
30620 45899
30620 45899
61550 4766
61670 43715
61670 43715
36810 14754
80460 4766
30380 28573
56590 21479
64400 9121
64400 9121
70290 7018
70290 7018
70290 7018
56510 4837
78140 4134
68620 10474
1320 9121
1320 9121
1890 4766
34020 9829
80170 45899
23280 18881
53270 9318
44770 4837
44770 4837
44770 4837
61670 43715
61670 43715
34180 13156
320 4134
320 4134
320 4134
320 4134
64240 133119
64240 133119
64240 133119
59900 18881
48110 4766
48110 4766
48110 4766
27670 45899
67540 18881
13400 8167
19830 27843
19830 27843
19830 27843
57700 32748
28120 25515
28120 25515
100 8151
37950 18403
72820 7552
34620 24086
38710 4134
19940 18403
35180 9299
35180 9299
35180 9299
35180 9299
35180 9299
69920 4766
69920 4766
56100 4134
57030 28287
27960 6910
1260 5769
38990 12880
70720 18403
71400 18403
23050 3462
8550 4134
13560 53006
80130 20776
73470 11830
55400 45899
250 6713
51680 36351
20710 3462
66220 4134
66220 4134
66220 4134
27610 8737
77000 34168
29300 8167
47460 42570
51310 9829
16190 24439
35670 12389
23940 7738
52650 36375
24330 36375
2680 25620
48710 4837
48710 4837
26560 9318
17610 9829
3120 31252
51910 42570
170 27699
71230 9121
80260 22047
3540 4837
3540 4837
79790 4847
3540 4837
75380 45899
57700 32748
65430 8551
30630 10620
30630 10620
30630 10620
23530 18881
23530 18881
17880 36351
23530 18881
4360 32475
7140 4766
16020 4134
15830 6400
58920 10439
63500 41440
10680 45899
15780 4134
43320 4134
22840 2856
39500 42926
11140 4766
38130 9050
25730 9299
25730 9299
25730 9299
25730 9299
19740 37475
11650 9416
43320 4134
27700 28573
15720 4837
15720 4837
9440 4134
75430 17552
12680 17974
67260 11404
14640 17962
70230 28573
3060 22927
3060 22927
3060 22927
45500 6939
54860 12876
340 45899
17300 3462
17300 3462
17300 3462
29220 12876
26930 63949
51920 55424
60770 24560
47350 28573
66480 45899
48080 45899
41720 36937
79050 51784
79930 4837
80180 38623
9120 4134
66060 17552
75770 28573
75500 28573
54070 26496
58720 45899
